model,n_features,features,param,smote,feature_selection_method,fs_estimator,f2_mean,f2_std,precision_mean,recall_mean,training_time
RandomForest,22,score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode;categorie_commerce_santé,n_estimators=100,0.4,backward,RandomForest,0.8696569463604377,0.03058170659902737,0.98796652279532,0.8447368421052632,1.708745002746582
KNN,21,score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode,k=3,0.1,backward,RandomForest,0.4761122601654638,0.08156853481242345,0.42937969924812036,0.4947368421052632,0.1255941390991211
KNN,21,score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode,k=5,0.1,backward,RandomForest,0.43558447670998734,0.10037301364795018,0.4895104895104895,0.43157894736842106,0.14013886451721191
KNN,21,score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode,k=7,0.1,backward,RandomForest,0.30900465870838917,0.02830912998755735,0.48367521367521366,0.2842105263157894,0.13007616996765137
KNN,21,score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode,k=9,0.1,backward,RandomForest,0.2507581463381709,0.04505752849454099,0.553968253968254,0.22105263157894733,0.12883353233337402
DecisionTree,21,score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode,max_depth=3,0.1,backward,RandomForest,0.08862803862803863,0.09367867569617849,0.6,0.07368421052631578,0.08089089393615723
DecisionTree,21,score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode,max_depth=5,0.1,backward,RandomForest,0.11193338429110786,0.08078398333574074,0.5133333333333333,0.09473684210526315,0.075225830078125
DecisionTree,21,score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode,max_depth=7,0.1,backward,RandomForest,0.19071791461976137,0.11050230127270069,0.42952380952380953,0.16842105263157894,0.0859217643737793
DecisionTree,21,score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode,max_depth=9,0.1,backward,RandomForest,0.24108605668471364,0.10583908406303381,0.4133838383838384,0.2210526315789474,0.08289599418640137
DecisionTree,21,score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode,max_depth=None,0.1,backward,RandomForest,0.31600163767931244,0.11688397317489084,0.29173861858371997,0.3263157894736842,0.07800078392028809
RandomForest,21,score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode,n_estimators=50,0.1,backward,RandomForest,0.20035643368976705,0.08966547147506086,1.0,0.16842105263157894,0.5996160507202148
RandomForest,21,score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode,n_estimators=100,0.1,backward,RandomForest,0.2117987703353557,0.10507941895820999,1.0,0.1789473684210526,1.3991868495941162
KNN,21,score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode,k=3,0.2,backward,RandomForest,0.7807204812723232,0.057910976133421915,0.5423826619571412,0.8789473684210526,0.21521377563476562
KNN,21,score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode,k=5,0.2,backward,RandomForest,0.7493107660089209,0.06885700564989196,0.5575418319201808,0.8210526315789473,0.19273614883422852
KNN,21,score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode,k=7,0.2,backward,RandomForest,0.6912149793969168,0.08676834959386463,0.53532722179781,0.7473684210526316,0.18258309364318848
KNN,21,score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode,k=9,0.2,backward,RandomForest,0.6806125777450118,0.06709040035399737,0.5296412888992597,0.7368421052631579,0.3819584846496582
DecisionTree,21,score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode,max_depth=3,0.2,backward,RandomForest,0.20028221204048383,0.09157020470446288,1.0,0.16842105263157894,0.1551988124847412
DecisionTree,21,score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode,max_depth=5,0.2,backward,RandomForest,0.27711228527311327,0.08851115017275031,0.9596153846153846,0.23684210526315788,0.14046859741210938
DecisionTree,21,score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode,max_depth=7,0.2,backward,RandomForest,0.3709109814315957,0.130454436328967,0.7593073593073594,0.3315789473684211,0.18753480911254883
DecisionTree,21,score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode,max_depth=9,0.2,backward,RandomForest,0.436541583930614,0.14667851938644438,0.6653545628777827,0.4052631578947368,0.14471101760864258
DecisionTree,21,score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode,max_depth=None,0.2,backward,RandomForest,0.6107501208255866,0.10827560104123479,0.6005342377145446,0.6157894736842106,0.14313840866088867
RandomForest,21,score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode,n_estimators=50,0.2,backward,RandomForest,0.6079770470660029,0.09852013725056742,0.9690631808278866,0.5578947368421052,1.016547679901123
RandomForest,21,score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode,n_estimators=100,0.2,backward,RandomForest,0.593740965336439,0.08738953770317409,0.9795,0.5421052631578946,1.0880918502807617
KNN,21,score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode,k=3,0.3,backward,RandomForest,0.8595751433528953,0.02479534791741835,0.5952069329140383,0.968421052631579,0.1313188076019287
KNN,21,score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode,k=5,0.3,backward,RandomForest,0.844252314886711,0.020623798632323276,0.574987192344529,0.9578947368421051,0.13347268104553223
KNN,21,score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode,k=7,0.3,backward,RandomForest,0.8418079066728275,0.028633623029946122,0.5831677487726052,0.9473684210526315,0.12713217735290527
KNN,21,score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode,k=9,0.3,backward,RandomForest,0.8287117413017493,0.03101957623487774,0.5853458568665924,0.9263157894736842,0.128889799118042
DecisionTree,21,score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode,max_depth=3,0.3,backward,RandomForest,0.16058149254830115,0.05817921831932745,1.0,0.13333333333333333,0.0771946907043457
DecisionTree,21,score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode,max_depth=5,0.3,backward,RandomForest,0.264407940468984,0.10922095084409641,0.9194331983805668,0.22807017543859645,0.07539892196655273
DecisionTree,21,score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode,max_depth=7,0.3,backward,RandomForest,0.44620688923539353,0.06808507250168508,0.783696826800275,0.4035087719298246,0.08093762397766113
DecisionTree,21,score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode,max_depth=9,0.3,backward,RandomForest,0.7135632914909118,0.059761297703281424,0.6337962827811026,0.7403508771929823,0.07439041137695312
DecisionTree,21,score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode,max_depth=None,0.3,backward,RandomForest,0.767584223200507,0.036794431169471,0.7265447148172826,0.7789473684210526,0.08400630950927734
RandomForest,21,score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode,n_estimators=50,0.3,backward,RandomForest,0.7951121652901436,0.04057069116263733,0.9693434343434344,0.7614035087719297,0.6047849655151367
RandomForest,21,score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode,n_estimators=100,0.3,backward,RandomForest,0.7994147068959573,0.03440426834021815,0.9782741251325557,0.7649122807017544,1.0713932514190674
KNN,21,score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode,k=3,0.4,backward,RandomForest,0.8969762081549293,0.01525364959652882,0.6500899108806617,0.9921052631578947,0.14001679420471191
KNN,21,score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode,k=5,0.4,backward,RandomForest,0.8814546171849452,0.017853159585801498,0.6281871104851614,0.9815789473684211,0.15115880966186523
KNN,21,score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode,k=7,0.4,backward,RandomForest,0.8716326302667581,0.019077132949483974,0.6167622651725584,0.9736842105263157,0.13495516777038574
KNN,21,score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode,k=9,0.4,backward,RandomForest,0.8641806008560682,0.024119064300446424,0.6096738003741006,0.9657894736842106,0.1368882656097412
DecisionTree,21,score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode,max_depth=3,0.4,backward,RandomForest,0.18971981089529683,0.027134791148305477,1.0,0.15789473684210525,0.08435678482055664
DecisionTree,21,score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode,max_depth=5,0.4,backward,RandomForest,0.5686095871306677,0.1102277321182673,0.6873129933176323,0.5657894736842105,0.07417750358581543
